Subject,Predicate,Object,Case Id,Notes
per.001321,fullName,"Wilson, John A.",http://earlywashingtondc.org/doc/oscys.case.0178.004,
per.001321,sex,male,http://earlywashingtondc.org/doc/oscys.case.0178.004,
per.001306,legal,per.001321,http://earlywashingtondc.org/doc/oscys.case.0178.004,
per.001321,legal,per.001306,http://earlywashingtondc.org/doc/oscys.case.0178.004,
per.001322,type,person,http://earlywashingtondc.org/doc/oscys.case.0178.006,
per.001322,fullName,"Brown, Jarl",http://earlywashingtondc.org/doc/oscys.case.0178.006,
per.001322,sex,male,http://earlywashingtondc.org/doc/oscys.case.0178.006,
per.001323,type,person,http://earlywashingtondc.org/doc/oscys.case.0178.006,
per.001323,fullName,"Hawley, William",http://earlywashingtondc.org/doc/oscys.case.0178.006,
per.001323,sex,male,http://earlywashingtondc.org/doc/oscys.case.0178.006,
per.001310,parentOf,per.001305,http://earlywashingtondc.org/doc/oscys.case.0178.006,
per.001305,childOf,per.001310,http://earlywashingtondc.org/doc/oscys.case.0178.006,
per.001310,slaveholderOf,per.001305,http://earlywashingtondc.org/doc/oscys.case.0178.006,
per.001305,enslavedBy,per.001310,http://earlywashingtondc.org/doc/oscys.case.0178.006,
per.001323,witnessOf,per.001310,http://earlywashingtondc.org/doc/oscys.case.0178.006,
per.000001,witnessOf,per.001310,http://earlywashingtondc.org/doc/oscys.case.0178.006,
per.000558,witnessOf,per.001310,http://earlywashingtondc.org/doc/oscys.case.0178.006,
per.001322,witnessOf,per.001310,http://earlywashingtondc.org/doc/oscys.case.0178.006,
per.001310,setFree,per.001305,http://earlywashingtondc.org/doc/oscys.case.0178.006,
per.001305,setFreeBy,per.001310,http://earlywashingtondc.org/doc/oscys.case.0178.006,
per.001324,type,person,http://earlywashingtondc.org/doc/oscys.case.0178.007,
per.001324,fullName,"Bennett, Charles",http://earlywashingtondc.org/doc/oscys.case.0178.007,
per.001324,sex,male,http://earlywashingtondc.org/doc/oscys.case.0178.007,
per.001325,type,person,http://earlywashingtondc.org/doc/oscys.case.0178.007,
per.001325,fullName,"Harper, Samuel",http://earlywashingtondc.org/doc/oscys.case.0178.007,
per.001325,sex,male,http://earlywashingtondc.org/doc/oscys.case.0178.007,
per.001326,type,person,http://earlywashingtondc.org/doc/oscys.case.0178.007,
per.001326,fullName,"Hoffman, Jacob",http://earlywashingtondc.org/doc/oscys.case.0178.007,
per.001326,sex,male,http://earlywashingtondc.org/doc/oscys.case.0178.007,
per.001327,type,person,http://earlywashingtondc.org/doc/oscys.case.0178.007,
per.001327,fullName,"Ladd, John G.",http://earlywashingtondc.org/doc/oscys.case.0178.007,
per.001327,sex,male,http://earlywashingtondc.org/doc/oscys.case.0178.007,
per.001328,type,person,http://earlywashingtondc.org/doc/oscys.case.0178.007,
per.001328,fullName,"Simms, William",http://earlywashingtondc.org/doc/oscys.case.0178.007,
per.001328,sex,male,http://earlywashingtondc.org/doc/oscys.case.0178.007,
per.001329,type,person,http://earlywashingtondc.org/doc/oscys.case.0178.007,
per.001329,fullName,"Violett, Thompson",http://earlywashingtondc.org/doc/oscys.case.0178.007,
per.001329,sex,male,http://earlywashingtondc.org/doc/oscys.case.0178.007,
per.001326,businessRelationshipWith,per.001325,http://earlywashingtondc.org/doc/oscys.case.0178.007,
per.001325,businessRelationshipWith,per.001326,http://earlywashingtondc.org/doc/oscys.case.0178.007,
per.001326,setFree,per.001310,http://earlywashingtondc.org/doc/oscys.case.0178.007,
per.001310,setFreeBy,per.001326,http://earlywashingtondc.org/doc/oscys.case.0178.007,
per.001326,soldSlaveTo,per.001325,http://earlywashingtondc.org/doc/oscys.case.0178.007,
per.001325,purchasedSlaveFrom,per.001326,http://earlywashingtondc.org/doc/oscys.case.0178.007,
per.001326,setFree,per.001305,http://earlywashingtondc.org/doc/oscys.case.0178.007,
per.001305,setFreeBy,per.001326,http://earlywashingtondc.org/doc/oscys.case.0178.007,
per.001327,witnessOf,per.001325,http://earlywashingtondc.org/doc/oscys.case.0178.007,
per.001327,witnessOf,per.001326,http://earlywashingtondc.org/doc/oscys.case.0178.007,
per.001329,witnessOf,per.001325,http://earlywashingtondc.org/doc/oscys.case.0178.007,
per.001329,witnessOf,per.001326,http://earlywashingtondc.org/doc/oscys.case.0178.007,
per.001324,witnessOf,per.001326,http://earlywashingtondc.org/doc/oscys.case.0178.007,
per.001328,witnessOf,per.001326,http://earlywashingtondc.org/doc/oscys.case.0178.007,
per.000122,clerkOf,per.001326,http://earlywashingtondc.org/doc/oscys.case.0178.007,
per.001330,type,person,http://earlywashingtondc.org/doc/oscys.case.0178.008,
per.001330,fullName,"Dye, Ruben",http://earlywashingtondc.org/doc/oscys.case.0178.008,
per.001330,sex,male,http://earlywashingtondc.org/doc/oscys.case.0178.008,
per.001331,type,person,http://earlywashingtondc.org/doc/oscys.case.0178.008,
per.001331,fullName,"Fenwick, Elizabeth",http://earlywashingtondc.org/doc/oscys.case.0178.008,
per.001331,sex,female,http://earlywashingtondc.org/doc/oscys.case.0178.008,
per.001332,type,person,http://earlywashingtondc.org/doc/oscys.case.0178.008,
per.001332,fullName,"Fenwick, Martham",http://earlywashingtondc.org/doc/oscys.case.0178.008,
per.001332,sex,female,http://earlywashingtondc.org/doc/oscys.case.0178.008,
per.001333,type,person,http://earlywashingtondc.org/doc/oscys.case.0178.008,
per.001333,fullName,Gold,http://earlywashingtondc.org/doc/oscys.case.0178.008,
per.001333,sex,male,http://earlywashingtondc.org/doc/oscys.case.0178.008,
per.001334,type,person,http://earlywashingtondc.org/doc/oscys.case.0178.008,
per.001334,fullName,Henderson,http://earlywashingtondc.org/doc/oscys.case.0178.008,
per.001334,sex,male,http://earlywashingtondc.org/doc/oscys.case.0178.008,
per.001335,type,person,http://earlywashingtondc.org/doc/oscys.case.0178.008,
per.001335,fullName,"May, Johnathan C.",http://earlywashingtondc.org/doc/oscys.case.0178.008,
per.001335,sex,male,http://earlywashingtondc.org/doc/oscys.case.0178.008,
per.001336,type,person,http://earlywashingtondc.org/doc/oscys.case.0178.008,
per.001336,fullName,"Patton, Thomas",http://earlywashingtondc.org/doc/oscys.case.0178.008,
per.001336,sex,male,http://earlywashingtondc.org/doc/oscys.case.0178.008,
per.001337,type,person,http://earlywashingtondc.org/doc/oscys.case.0178.008,
per.001337,fullName,"Wilson, John C.",http://earlywashingtondc.org/doc/oscys.case.0178.008,
per.001337,sex,male,http://earlywashingtondc.org/doc/oscys.case.0178.008,
per.001325,businessRelationshipWith,per.001330,http://earlywashingtondc.org/doc/oscys.case.0178.008,
per.001325,soldSlaveTo,per.001330,http://earlywashingtondc.org/doc/oscys.case.0178.008,
per.001330,businessRelationshipWith,per.001325,http://earlywashingtondc.org/doc/oscys.case.0178.008,
per.001330,purchasedSlaveFrom,per.001325,http://earlywashingtondc.org/doc/oscys.case.0178.008,
per.001330,businessRelationshipWith,per.001335,http://earlywashingtondc.org/doc/oscys.case.0178.008,
per.001330,soldSlaveTo,per.001335,http://earlywashingtondc.org/doc/oscys.case.0178.008,
per.001335,businessRelationshipWith,per.001330,http://earlywashingtondc.org/doc/oscys.case.0178.008,
per.001335,purchasedSlaveFrom,per.001330,http://earlywashingtondc.org/doc/oscys.case.0178.008,
per.001335,businessRelationshipWith,per.001336,http://earlywashingtondc.org/doc/oscys.case.0178.008,
per.001335,soldSlaveTo,per.001336,http://earlywashingtondc.org/doc/oscys.case.0178.008,
per.001336,businessRelationshipWith,per.001335,http://earlywashingtondc.org/doc/oscys.case.0178.008,
per.001336,purchasedSlaveFrom,per.001335,http://earlywashingtondc.org/doc/oscys.case.0178.008,
per.001336,businessRelationshipWith,per.001334,http://earlywashingtondc.org/doc/oscys.case.0178.008,
per.001336,soldSlaveTo,per.001334,http://earlywashingtondc.org/doc/oscys.case.0178.008,
per.001334,businessRelationshipWith,per.001336,http://earlywashingtondc.org/doc/oscys.case.0178.008,
per.001334,purchasedSlaveFrom,per.001336,http://earlywashingtondc.org/doc/oscys.case.0178.008,
per.001334,businessRelationshipWith,per.001337,http://earlywashingtondc.org/doc/oscys.case.0178.008,
per.001334,soldSlaveTo,per.001337,http://earlywashingtondc.org/doc/oscys.case.0178.008,
per.001337,businessRelationshipWith,per.001334,http://earlywashingtondc.org/doc/oscys.case.0178.008,
per.001337,purchasedSlaveFrom,per.001334,http://earlywashingtondc.org/doc/oscys.case.0178.008,
per.001337,businessRelationshipWith,per.001333,http://earlywashingtondc.org/doc/oscys.case.0178.008,
per.001337,soldSlaveTo,per.001333,http://earlywashingtondc.org/doc/oscys.case.0178.008,
per.001333,businessRelationshipWith,per.001337,http://earlywashingtondc.org/doc/oscys.case.0178.008,
per.001333,purchasedSlaveFrom,per.001337,http://earlywashingtondc.org/doc/oscys.case.0178.008,
per.001310,enslavedBy,per.001330,http://earlywashingtondc.org/doc/oscys.case.0178.008,
per.001310,enslavedBy,per.001335,http://earlywashingtondc.org/doc/oscys.case.0178.008,
per.001310,enslavedBy,per.001336,http://earlywashingtondc.org/doc/oscys.case.0178.008,
per.001310,enslavedBy,per.001334,http://earlywashingtondc.org/doc/oscys.case.0178.008,
per.001310,enslavedBy,per.001337,http://earlywashingtondc.org/doc/oscys.case.0178.008,
per.001310,enslavedBy,per.001333,http://earlywashingtondc.org/doc/oscys.case.0178.008,
per.001330,slaveholderOf,per.001310,http://earlywashingtondc.org/doc/oscys.case.0178.008,
per.001335,slaveholderOf,per.001310,http://earlywashingtondc.org/doc/oscys.case.0178.008,
per.001336,slaveholderOf,per.001310,http://earlywashingtondc.org/doc/oscys.case.0178.008,
per.001334,slaveholderOf,per.001310,http://earlywashingtondc.org/doc/oscys.case.0178.008,
per.001337,slaveholderOf,per.001310,http://earlywashingtondc.org/doc/oscys.case.0178.008,
per.001333,slaveholderOf,per.001310,http://earlywashingtondc.org/doc/oscys.case.0178.008,
per.001310,parentOf,per.001331,http://earlywashingtondc.org/doc/oscys.case.0178.008,
per.001310,parentOf,per.001332,http://earlywashingtondc.org/doc/oscys.case.0178.008,
per.001331,childOf,per.001310,http://earlywashingtondc.org/doc/oscys.case.0178.008,
per.001332,childOf,per.001310,http://earlywashingtondc.org/doc/oscys.case.0178.008,
per.001305,siblingOf,per.001331,http://earlywashingtondc.org/doc/oscys.case.0178.008,
per.001305,siblingOf,per.001332,http://earlywashingtondc.org/doc/oscys.case.0178.008,
per.001331,siblingOf,per.001305,http://earlywashingtondc.org/doc/oscys.case.0178.008,
per.001332,siblingOf,per.001305,http://earlywashingtondc.org/doc/oscys.case.0178.008,
per.001332,siblingOf,per.001331,http://earlywashingtondc.org/doc/oscys.case.0178.008,
per.001331,siblingOf,per.001332,http://earlywashingtondc.org/doc/oscys.case.0178.008,
per.001338,type,person,http://earlywashingtondc.org/doc/oscys.case.0178.009,
per.001338,fullName,"Patton, Robert",http://earlywashingtondc.org/doc/oscys.case.0178.009,
per.001338,sex,male,http://earlywashingtondc.org/doc/oscys.case.0178.009,
per.001339,type,person,http://earlywashingtondc.org/doc/oscys.case.0178.009,
per.001339,fullName,"Tennison, William",http://earlywashingtondc.org/doc/oscys.case.0178.009,
per.001339,sex,male,http://earlywashingtondc.org/doc/oscys.case.0178.009,
per.001310,enslavedBy,per.001338,http://earlywashingtondc.org/doc/oscys.case.0178.009,
per.001338,slaveholderOf,per.001310,http://earlywashingtondc.org/doc/oscys.case.0178.009,
per.001310,enslavedBy,per.001339,http://earlywashingtondc.org/doc/oscys.case.0178.009,
per.001339,slaveholderOf,per.001310,http://earlywashingtondc.org/doc/oscys.case.0178.009,
per.001338,businessRelationshipWith,per.001339,http://earlywashingtondc.org/doc/oscys.case.0178.009,
per.001338,soldSlaveTo,per.001339,http://earlywashingtondc.org/doc/oscys.case.0178.009,
per.001339,businessRelationshipWith,per.001338,http://earlywashingtondc.org/doc/oscys.case.0178.009,
per.001339,soldSlaveTo,per.001338,http://earlywashingtondc.org/doc/oscys.case.0178.009,
per.001340,type,person,http://earlywashingtondc.org/doc/oscys.case.0178.010,
per.001340,fullName,"Tennison, George",http://earlywashingtondc.org/doc/oscys.case.0178.010,
per.001340,sex,male,http://earlywashingtondc.org/doc/oscys.case.0178.010,
per.001341,type,person,http://earlywashingtondc.org/doc/oscys.case.0178.010,
per.001341,fullName,"Tennison, Joshua",http://earlywashingtondc.org/doc/oscys.case.0178.010,
per.001341,sex,male,http://earlywashingtondc.org/doc/oscys.case.0178.010,
per.001340,witnessFor,per.001305,http://earlywashingtondc.org/doc/oscys.case.0178.010,
per.001340,childOf,per.001341,http://earlywashingtondc.org/doc/oscys.case.0178.010,
per.001341,parentOf,per.001340,http://earlywashingtondc.org/doc/oscys.case.0178.010,
per.001341,slaveholderOf,per.001310,http://earlywashingtondc.org/doc/oscys.case.0178.010,
per.001310,enslavedBy,per.001341,http://earlywashingtondc.org/doc/oscys.case.0178.010,
per.001341,purchasedSlaveFrom,per.001338,http://earlywashingtondc.org/doc/oscys.case.0178.010,
per.001341,purchasedSlaveFrom,per.001336,http://earlywashingtondc.org/doc/oscys.case.0178.010,
per.001338,soldSlaveTo,per.001341,http://earlywashingtondc.org/doc/oscys.case.0178.010,
per.001336,soldSlaveTo,per.001341,http://earlywashingtondc.org/doc/oscys.case.0178.010,
per.000004,judgeOf,per.001305,http://earlywashingtondc.org/doc/oscys.case.0178.010,
per.000004,judgeOf,per.001306,http://earlywashingtondc.org/doc/oscys.case.0178.010,
per.001305,judgedBy,per.000004,http://earlywashingtondc.org/doc/oscys.case.0178.010,
per.001306,judgedBy,per.000004,http://earlywashingtondc.org/doc/oscys.case.0178.010,
per.000289,siblingOf,per.000311,http://earlywashingtondc.org/doc/oscys.case.0036.005,
per.000311,siblingOf,per.000289,http://earlywashingtondc.org/doc/oscys.case.0036.005,
per.001342,type,person,http://earlywashingtondc.org/doc/oscys.case.0179.001,
per.001342,fullName,"Graham, Moses",http://earlywashingtondc.org/doc/oscys.case.0179.001,
per.001342,sex,male,http://earlywashingtondc.org/doc/oscys.case.0179.001,
per.001343,type,person,http://earlywashingtondc.org/doc/oscys.case.0179.001,
per.001343,fullName,"Alexander, Richard B.",http://earlywashingtondc.org/doc/oscys.case.0179.001,
per.001343,sex,male,http://earlywashingtondc.org/doc/oscys.case.0179.001,
per.001342,petitionerAgainst,per.001343,http://earlywashingtondc.org/doc/oscys.case.0179.001,
per.001343,defendantAgainst,per.001342,http://earlywashingtondc.org/doc/oscys.case.0179.001,
per.001342,enslavedBy,per.001343,http://earlywashingtondc.org/doc/oscys.case.0179.001,
per.001343,slaveholderOf,per.001342,http://earlywashingtondc.org/doc/oscys.case.0179.001,
per.001342,clientOf,per.000873,http://earlywashingtondc.org/doc/oscys.case.0179.001,
per.000873,attorneyFor,per.001342,http://earlywashingtondc.org/doc/oscys.case.0179.001,
per.001343,oppositionsAttorney,per.000873,http://earlywashingtondc.org/doc/oscys.case.0179.001,
per.000873,attorneyAgainst,per.001343,http://earlywashingtondc.org/doc/oscys.case.0179.001,
per.001155,judgeOf,per.001342,http://earlywashingtondc.org/doc/oscys.case.0179.002,
per.001155,judgeOf,per.001343,http://earlywashingtondc.org/doc/oscys.case.0179.002,
per.001342,judgedBy,per.001155,http://earlywashingtondc.org/doc/oscys.case.0179.002,
per.001343,judgedBy,per.001155,http://earlywashingtondc.org/doc/oscys.case.0179.002,
per.000003,clerkOf,per.001342,http://earlywashingtondc.org/doc/oscys.case.0179.002,
per.000003,clerkOf,per.001343,http://earlywashingtondc.org/doc/oscys.case.0179.002,
per.001344,type,person,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001344,fullName,"Alexander, William B.",http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001344,sex,male,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001345,type,person,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001345,fullName,Ann,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001345,sex,female,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001346,type,person,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001346,fullName,Christy,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001346,sex,female,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001347,type,person,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001347,fullName,"Alexander, Mrs.",http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001347,sex,female,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001348,type,person,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001348,fullName,"Brown, Elizabeth",http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001348,sex,female,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001349,type,person,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001349,fullName,Jenny,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001349,sex,female,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001350,type,person,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001350,fullName,Lucinda,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001350,sex,female,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001351,type,person,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001351,fullName,"Magruder, Elizabeth",http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001351,sex,female,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001352,type,person,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001352,fullName,Milly,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001352,sex,female,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001353,type,person,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001353,fullName,Milly,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001353,sex,female,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001354,type,person,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001354,fullName,"Moore, A.",http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001354,sex,male,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001355,type,person,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001355,fullName,Rachael,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001355,sex,female,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001356,type,person,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001356,fullName,"Semmes, Thomas",http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001356,sex,male,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001357,type,person,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001357,fullName,"Swann, Frances",http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001357,sex,female,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001358,type,person,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001358,fullName,"Swann, Mary",http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001358,sex,female,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001359,type,person,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001359,fullName,"Swann, William I.",http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001359,sex,male,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001360,type,person,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001360,fullName,"Taylor, R. I.",http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001361,type,person,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001361,fullName,"Tyler, Charles",http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001361,sex,male,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001362,type,person,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001362,fullName,"Tyler, Elizabeth",http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001362,sex,male,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001363,type,person,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001363,fullName,"Tyler, Richard B.",http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001363,sex,male,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001364,type,person,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001364,fullName,"Tyler, Sarah",http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001364,sex,female,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001365,type,person,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001365,fullName,Venus,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001365,sex,female,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001357,spouseOf,per.001359,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001359,spouseOf,per.001357,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001348,slaveholderOf,per.001352,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001352,enslavedBy,per.001348,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001348,soldSlaveTo,per.001347,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001347,purchasedSlaveFrom,per.001348,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001348,siblingOf,per.001347,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001347,siblingOf,per.001348,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001352,parentOf,per.001345,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001352,parentOf,per.001349,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001352,parentOf,per.001346,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001352,parentOf,per.001355,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001345,childOf,per.001352,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001349,childOf,per.001352,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001346,childOf,per.001352,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001355,childOf,per.001352,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001345,siblingOf,per.001355,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001345,siblingOf,per.001349,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001345,siblingOf,per.001346,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001355,siblingOf,per.001349,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001355,siblingOf,per.001346,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001349,siblingOf,per.001346,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001348,familyOf,per.001357,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001348,familyOf,per.001351,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001348,familyOf,per.001362,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001348,familyOf,per.001358,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001357,familyOf,per.001348,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001351,familyOf,per.001348,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001362,familyOf,per.001348,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001358,familyOf,per.001348,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001348,familyOf,per.001344,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001348,siblingOf,per.001364,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001364,siblingOf,per.001348,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001364,siblingOf,per.001347,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001347,siblingOf,per.001364,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001364,spouseOf,per.001361,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001361,spouseOf,per.001364,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001348,slaveholderOf,per.001349,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001348,slaveholderOf,per.001345,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001348,slaveholderOf,per.001353,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001348,slaveholderOf,per.001365,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001348,slaveholderOf,per.001350,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001349,enslavedBy,per.001348,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001345,enslavedBy,per.001348,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001353,enslavedBy,per.001348,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001365,enslavedBy,per.001348,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001350,enslavedBy,per.001348,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001349,livesWith,per.001357,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001352,livesWith,per.001357,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001343,livesWith,per.001357,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001357,livesWith,per.001349,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001357,livesWith,per.001352,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001357,livesWith,per.001343,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001357,parentOf,per.001358,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001358,childOf,per.001357,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001363,executorFor,per.001348,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001360,witnessOf,per.001348,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001356,witnessOf,per.001348,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001354,legal,per.001348,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001354,legal,per.001360,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001354,legal,per.001356,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001348,legal,per.001354,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001360,legal,per.001354,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001356,legal,per.001354,http://earlywashingtondc.org/doc/oscys.case.0179.003,
per.001366,type,person,http://earlywashingtondc.org/doc/oscys.case.0179.004,
per.001366,fullName,"Swann, Edward",http://earlywashingtondc.org/doc/oscys.case.0179.004,
per.001366,sex,male,http://earlywashingtondc.org/doc/oscys.case.0179.004,
per.001367,type,person,http://earlywashingtondc.org/doc/oscys.case.0179.004,
per.001367,fullName,"Swann, William Thomas",http://earlywashingtondc.org/doc/oscys.case.0179.004,
per.001367,sex,male,http://earlywashingtondc.org/doc/oscys.case.0179.004,
per.001366,attorneyFor,per.001343,http://earlywashingtondc.org/doc/oscys.case.0179.004,
per.001367,attorneyFor,per.001343,http://earlywashingtondc.org/doc/oscys.case.0179.004,
per.001343,clientOf,per.001366,http://earlywashingtondc.org/doc/oscys.case.0179.004,
per.001343,clientOf,per.001367,http://earlywashingtondc.org/doc/oscys.case.0179.004,
per.001366,attorneyAgainst,per.001342,http://earlywashingtondc.org/doc/oscys.case.0179.004,
per.001367,attorneyAgainst,per.001342,http://earlywashingtondc.org/doc/oscys.case.0179.004,
per.001342,oppositionsAttorney,per.001366,http://earlywashingtondc.org/doc/oscys.case.0179.004,
per.001342,oppositionsAttorney,per.001367,http://earlywashingtondc.org/doc/oscys.case.0179.004,
per.001344,legal,per.001343,http://earlywashingtondc.org/doc/oscys.case.0179.005,
per.001343,legal,per.001344,http://earlywashingtondc.org/doc/oscys.case.0179.005,
per.001366,legal,per.001344,http://earlywashingtondc.org/doc/oscys.case.0179.005,
per.001367,legal,per.001344,http://earlywashingtondc.org/doc/oscys.case.0179.005,
